days,id,lastUpdatedAt,predictedEnd,recovery,during.bounds,during.lower,during.upper,sleep.id,sleep.naps,sleep.needBreakdown,sleep.qualityDuration,sleep.score,sleep.sleeps,sleep.state,strain.averageHeartRate,strain.kilojoules,strain.maxHeartRate,strain.rawScore,strain.score,strain.state,strain.workouts,recovery.blackoutUntil,recovery.calibrating,recovery.heartRateVariabilityRmssd,recovery.id,recovery.responded,recovery.restingHeartRate,recovery.score,recovery.state,recovery.surveyResponseId,recovery.timestamp,sleep.needBreakdown.baseline,sleep.needBreakdown.debt,sleep.needBreakdown.naps,sleep.needBreakdown.strain,sleep.needBreakdown.total
['2019-12-03'],16165479,2019-12-04T14:31:09.912335+00:00,2019-12-04T05:00:00+00:00,,[),2019-12-03T06:46:41.929+00:00,2019-12-04T08:37:06.865+00:00,36784616.0,[],,22403240.0,72.0,"[{'cyclesCount': 3, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2019-12-03T06:46:41.929+00:00', 'upper': '2019-12-03T13:53:55.119+00:00'}, 'id': 36784616, 'inBedDuration': 25633190, 'isNap': False, 'latencyDuration': 115356, 'lightSleepDuration': 9427544, 'noDataDuration': 0, 'qualityDuration': 22403240, 'remSleepDuration': 6565819, 'respiratoryRate': 14.707, 'responded': True, 'score': 72, 'sleepConsistency': None, 'sleepEfficiency': 0.877944, 'slowWaveSleepDuration': 6409877, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 28385134, 'timezoneOffset': '-0600', 'wakeDuration': 3258344}]",complete,78.0,12346.6,166.0,0.00492022623235573,11.4353849605582,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 121, 'cumulativeWorkoutStrain': 9.039, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-03T20:15:00+00:00', 'upper': '2019-12-03T21:53:00+00:00'}, 'gpsEnabled': False, 'id': 36819661, 'kilojoules': 2155.7, 'maxHeartRate': 166, 'rawScore': 0.00298685061006147, 'responded': False, 'score': 9.0390048478625, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [223022, 1682282, 2960973, 953611, 56716, 0]}]",,False,0.0356926,16555766.0,True,66.0,25.0,complete,28384734.0,2019-12-03T13:54:16.253+00:00,30917164.0,0.0,0.0,293707.0,31210871.0
['2019-12-04'],16229126,2019-12-05T17:34:15.840125+00:00,2019-12-05T06:46:41.929+00:00,,[),2019-12-04T08:37:06.865+00:00,2019-12-05T08:21:23.008+00:00,36927841.0,"[{'cyclesCount': 1, 'disturbanceCount': 3, 'during': {'bounds': '[)', 'lower': '2019-12-04T17:10:37.593+00:00', 'upper': '2019-12-04T18:39:36.676+00:00'}, 'id': 36961930, 'inBedDuration': 5339083, 'isNap': True, 'latencyDuration': 0, 'lightSleepDuration': 2609532, 'noDataDuration': 0, 'qualityDuration': 4878343, 'remSleepDuration': 1457348, 'respiratoryRate': 14.5898, 'responded': False, 'score': 14, 'sleepConsistency': None, 'sleepEfficiency': 0.913704, 'slowWaveSleepDuration': 811463, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 467811}]",,16825043.0,50.0,"[{'cyclesCount': 4, 'disturbanceCount': 5, 'during': {'bounds': '[)', 'lower': '2019-12-04T08:37:06.865+00:00', 'upper': '2019-12-04T13:33:12.725+00:00'}, 'id': 36927841, 'inBedDuration': 17765860, 'isNap': False, 'latencyDuration': 85556, 'lightSleepDuration': 8468811, 'noDataDuration': 0, 'qualityDuration': 16825043, 'remSleepDuration': 3859977, 'respiratoryRate': 15.1758, 'responded': False, 'score': 50, 'sleepConsistency': None, 'sleepEfficiency': 0.951626, 'slowWaveSleepDuration': 4496255, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 960660}]",complete,76.0,9431.75,156.0,0.000871080191756254,5.57412713035447,,[],,False,0.0421853,16621647.0,True,65.0,25.0,complete,28491033.0,2019-12-04T13:33:13.687+00:00,28664434.0,4013020.0,0.0,1036724.0,33714179.0
['2019-12-05'],16263574,2019-12-06T14:15:36.573941+00:00,2019-12-06T08:21:23.97+00:00,,[),2019-12-05T08:21:23.008+00:00,2019-12-06T01:45:00+00:00,37020729.0,[],,23875131.0,77.0,"[{'cyclesCount': 4, 'disturbanceCount': 13, 'during': {'bounds': '[)', 'lower': '2019-12-05T08:21:23.008+00:00', 'upper': '2019-12-05T15:59:49.207+00:00'}, 'id': 37020729, 'inBedDuration': 27506199, 'isNap': False, 'latencyDuration': 85556, 'lightSleepDuration': 12138195, 'noDataDuration': 66650, 'qualityDuration': 23875131, 'remSleepDuration': 4598300, 'respiratoryRate': 14.707, 'responded': True, 'score': 77, 'sleepConsistency': None, 'sleepEfficiency': 0.870699, 'slowWaveSleepDuration': 7138636, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 28644796, 'timezoneOffset': '-0600', 'wakeDuration': 3594302}]",complete,77.0,10148.0,167.0,0.00380195566726636,10.1455335363565,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 117, 'cumulativeWorkoutStrain': 9.106, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-05T22:15:00+00:00', 'upper': '2019-12-05T22:45:00+00:00'}, 'gpsEnabled': False, 'id': 37128776, 'kilojoules': 592.465, 'maxHeartRate': 165, 'rawScore': 0.000929758067694854, 'responded': False, 'score': 5.68088468535208, 'source': 'user', 'sportId': 71, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [289392, 688289, 458545, 241286, 122086, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 122, 'cumulativeWorkoutStrain': 7.6922, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-05T20:00:00+00:00', 'upper': '2019-12-05T21:05:00+00:00'}, 'gpsEnabled': False, 'id': 37128716, 'kilojoules': 1470.58, 'maxHeartRate': 167, 'rawScore': 0.00210380341121998, 'responded': False, 'score': 7.69222111143659, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [288391, 712366, 1849545, 968993, 80752, 0]}]",,False,0.0554278,16657819.0,True,65.0,37.0,complete,28644664.0,2019-12-05T15:59:50.169+00:00,28663949.0,7165987.0,4878343.0,225265.0,31176859.0
['2019-12-06'],16363049,2019-12-07T17:41:19.309584+00:00,2019-12-07T06:06:46.138+00:00,,[),2019-12-06T01:45:00+00:00,2019-12-07T09:57:00+00:00,37224518.0,[],,36640806.0,100.0,"[{'cyclesCount': 10, 'disturbanceCount': 25, 'during': {'bounds': '[)', 'lower': '2019-12-06T01:45:00+00:00', 'upper': '2019-12-06T13:57:00+00:00'}, 'id': 37224518, 'inBedDuration': 43919104, 'isNap': False, 'latencyDuration': 143234, 'lightSleepDuration': 19793598, 'noDataDuration': 0, 'qualityDuration': 36640806, 'remSleepDuration': 7741143, 'respiratoryRate': 15.0293, 'responded': True, 'score': 100, 'sleepConsistency': 33, 'sleepEfficiency': 0.837009, 'slowWaveSleepDuration': 9106065, 'source': 'user', 'state': 'complete', 'surveyResponseId': 28710376, 'timezoneOffset': '-0600', 'wakeDuration': 7332050}]",complete,76.0,14955.6,172.0,0.00585149579261686,12.2946516081391,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 126, 'cumulativeWorkoutStrain': 9.5189, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-06T15:00:00+00:00', 'upper': '2019-12-06T16:21:00+00:00'}, 'gpsEnabled': False, 'id': 37250058, 'kilojoules': 2154.9, 'maxHeartRate': 172, 'rawScore': 0.0033282528269132, 'responded': False, 'score': 9.51886242614931, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [123085, 901705, 2356157, 1346784, 132659, 0]}]",,False,0.0463325,16761250.0,True,61.0,35.0,complete,28710404.0,2019-12-06T13:57:00+00:00,28663252.0,4238066.0,0.0,756666.0,33657985.0
['2019-12-07'],16442526,2019-12-08T18:51:19.117556+00:00,2019-12-08T03:57:02.294+00:00,,[),2019-12-07T09:57:00+00:00,2019-12-08T06:19:42.587+00:00,37452986.0,[],,23413073.0,78.0,"[{'cyclesCount': 4, 'disturbanceCount': 19, 'during': {'bounds': '[)', 'lower': '2019-12-07T09:57:00+00:00', 'upper': '2019-12-07T17:41:00+00:00'}, 'id': 37452986, 'inBedDuration': 27839249, 'isNap': False, 'latencyDuration': 85556, 'lightSleepDuration': 14608255, 'noDataDuration': 68052, 'qualityDuration': 23413073, 'remSleepDuration': 3273776, 'respiratoryRate': 14.4434, 'responded': False, 'score': 78, 'sleepConsistency': 31, 'sleepEfficiency': 0.843602, 'slowWaveSleepDuration': 5531042, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 4389405}]",complete,74.0,8812.63,169.0,0.00220821159279758,7.85915878438191,,[],,False,0.0456269,16845511.0,True,64.0,31.0,complete,28840201.0,2019-12-07T17:41:00+00:00,28662767.0,0.0,0.0,1265553.0,29928321.0
['2019-12-08'],16510915,2019-12-09T17:00:20.465946+00:00,2019-12-09T06:19:42.587+00:00,,[),2019-12-08T06:19:42.587+00:00,2019-12-09T06:30:00+00:00,37599847.0,[],,29825793.0,93.0,"[{'cyclesCount': 6, 'disturbanceCount': 20, 'during': {'bounds': '[)', 'lower': '2019-12-08T06:19:42.587+00:00', 'upper': '2019-12-08T15:41:46.102+00:00'}, 'id': 37599847, 'inBedDuration': 33723515, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 12548324, 'noDataDuration': 0, 'qualityDuration': 29825793, 'remSleepDuration': 10118696, 'respiratoryRate': 14.707, 'responded': False, 'score': 93, 'sleepConsistency': 48, 'sleepEfficiency': 0.884421, 'slowWaveSleepDuration': 7158773, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 3939876}]",complete,74.0,10012.4,151.0,0.00092998006021486,5.68128736420176,,[],,False,0.0345446,16920300.0,False,70.0,23.0,complete,,2019-12-08T15:43:42.419+00:00,28662282.0,3152851.0,0.0,418554.0,32233687.0
['2019-12-09'],16575757,2019-12-10T16:38:33.85673+00:00,2019-12-10T06:19:42.587+00:00,,[),2019-12-09T06:30:00+00:00,2019-12-10T07:38:44.373+00:00,37736903.0,[],,26761902.0,89.0,"[{'cyclesCount': 5, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2019-12-09T06:30:00+00:00', 'upper': '2019-12-09T14:44:00+00:00'}, 'id': 37736903, 'inBedDuration': 29638979, 'isNap': False, 'latencyDuration': 145157, 'lightSleepDuration': 14775765, 'noDataDuration': 0, 'qualityDuration': 26761902, 'remSleepDuration': 4641592, 'respiratoryRate': 15.4395, 'responded': False, 'score': 89, 'sleepConsistency': 59, 'sleepEfficiency': 0.907373, 'slowWaveSleepDuration': 7344545, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2910819}]",complete,70.0,11566.8,166.0,0.00395137397678898,10.3336663722284,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 129, 'cumulativeWorkoutStrain': 8.9059, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-09T14:56:00+00:00', 'upper': '2019-12-09T16:00:00+00:00'}, 'gpsEnabled': False, 'id': 37736906, 'kilojoules': 1830.31, 'maxHeartRate': 166, 'rawScore': 0.00289505548695644, 'responded': False, 'score': 8.90592016187755, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [97131, 651767, 1579419, 1435227, 76903, 0]}]",,False,0.0671243,16992015.0,True,52.0,62.0,complete,29049851.0,2019-12-09T14:44:00+00:00,28661797.0,1289780.0,0.0,232003.0,30183582.0
['2019-12-10'],16646023,2019-12-11T16:05:19.628847+00:00,2019-12-11T06:30:00+00:00,,[),2019-12-10T07:38:44.373+00:00,2019-12-11T06:00:00+00:00,37894723.0,[],,22796909.0,72.0,"[{'cyclesCount': 6, 'disturbanceCount': 14, 'during': {'bounds': '[)', 'lower': '2019-12-10T07:38:44.373+00:00', 'upper': '2019-12-10T14:31:29.447+00:00'}, 'id': 37894723, 'inBedDuration': 24765074, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 12736000, 'noDataDuration': 0, 'qualityDuration': 22796909, 'remSleepDuration': 4568382, 'respiratoryRate': 14.6484, 'responded': True, 'score': 72, 'sleepConsistency': 70, 'sleepEfficiency': 0.920527, 'slowWaveSleepDuration': 5492527, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 29168923, 'timezoneOffset': '-0600', 'wakeDuration': 1999296}]",complete,76.0,11080.0,172.0,0.00564518834497503,12.1215773284136,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 127, 'cumulativeWorkoutStrain': 10.9771, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-10T14:51:28.193+00:00', 'upper': '2019-12-10T16:22:47.624+00:00'}, 'gpsEnabled': False, 'id': 37895555, 'kilojoules': 2640.33, 'maxHeartRate': 172, 'rawScore': 0.00449495139792375, 'responded': False, 'score': 10.9771177837318, 'source': 'auto', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [402786, 806570, 2005282, 1997591, 267241, 0]}]",,False,0.0595881,17065633.0,True,61.0,84.0,complete,29165979.0,2019-12-10T14:34:33.056+00:00,28661313.0,2026764.0,0.0,793036.0,31481114.0
['2019-12-11'],16712780,2019-12-12T14:07:11.983094+00:00,2019-12-12T07:20:15.325+00:00,,[),2019-12-11T06:00:00+00:00,2019-12-12T07:22:59.993+00:00,38045202.0,[],,26844691.0,79.0,"[{'cyclesCount': 4, 'disturbanceCount': 19, 'during': {'bounds': '[)', 'lower': '2019-12-11T06:00:00+00:00', 'upper': '2019-12-11T14:30:00+00:00'}, 'id': 38045202, 'inBedDuration': 30598511, 'isNap': False, 'latencyDuration': 86518, 'lightSleepDuration': 16575767, 'noDataDuration': 33805, 'qualityDuration': 26844691, 'remSleepDuration': 3111079, 'respiratoryRate': 14.4727, 'responded': False, 'score': 79, 'sleepConsistency': 78, 'sleepEfficiency': 0.879808, 'slowWaveSleepDuration': 7157845, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 3752156}]",complete,75.0,11654.1,166.0,0.00510001344827705,11.6170718922928,,[],,False,0.0482951,17136271.0,True,61.0,62.0,complete,29286825.0,2019-12-11T14:30:00+00:00,28660828.0,4012515.0,0.0,1216632.0,33889977.0
['2019-12-12'],16773174,2019-12-13T15:44:33.087388+00:00,2019-12-13T06:00:00+00:00,,[),2019-12-12T07:22:59.993+00:00,2019-12-13T07:09:39.302+00:00,38178190.0,[],,19079419.0,58.0,"[{'cyclesCount': 3, 'disturbanceCount': 10, 'during': {'bounds': '[)', 'lower': '2019-12-12T07:22:59.031+00:00', 'upper': '2019-12-12T13:02:16.572+00:00'}, 'id': 38178190, 'inBedDuration': 20357541, 'isNap': False, 'latencyDuration': 56718, 'lightSleepDuration': 8268587, 'noDataDuration': 0, 'qualityDuration': 19079419, 'remSleepDuration': 4288329, 'respiratoryRate': 14.2383, 'responded': False, 'score': 58, 'sleepConsistency': 71, 'sleepEfficiency': 0.939835, 'slowWaveSleepDuration': 6522503, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1303350}]",complete,71.0,9804.52,157.0,0.00148546950859952,6.66303948608212,,[],,False,0.0615251,17199281.0,False,57.0,81.0,complete,,2019-12-12T13:02:17.533+00:00,28660343.0,3009336.0,0.0,1082194.0,32751874.0
['2019-12-13'],16850252,2019-12-14T18:15:42.792876+00:00,2019-12-14T07:09:39.302+00:00,,[),2019-12-13T07:09:39.302+00:00,2019-12-14T11:50:50.364+00:00,38342824.0,"[{'cyclesCount': 1, 'disturbanceCount': 4, 'during': {'bounds': '[)', 'lower': '2019-12-13T20:20:08.13+00:00', 'upper': '2019-12-13T23:07:24.145+00:00'}, 'id': 38385448, 'inBedDuration': 10036015, 'isNap': True, 'latencyDuration': 114395, 'lightSleepDuration': 4300793, 'noDataDuration': 0, 'qualityDuration': 9175330, 'remSleepDuration': 2174483, 'respiratoryRate': 15.5859, 'responded': False, 'score': 27, 'sleepConsistency': 21, 'sleepEfficiency': 0.924781, 'slowWaveSleepDuration': 2700054, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 870178}]",,21211481.0,61.0,"[{'cyclesCount': 4, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2019-12-13T07:09:39.302+00:00', 'upper': '2019-12-13T13:52:37.065+00:00'}, 'id': 38342824, 'inBedDuration': 24177763, 'isNap': False, 'latencyDuration': 85556, 'lightSleepDuration': 7768053, 'noDataDuration': 0, 'qualityDuration': 21211481, 'remSleepDuration': 7374321, 'respiratoryRate': 14.8535, 'responded': True, 'score': 61, 'sleepConsistency': 84, 'sleepEfficiency': 0.880429, 'slowWaveSleepDuration': 6069107, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 29508219, 'timezoneOffset': '-0600', 'wakeDuration': 2988831}]",complete,76.0,11665.7,156.0,0.00146246983399707,6.62346553767532,,[],,False,0.0294142,17280771.0,True,73.0,21.0,complete,29508172.0,2019-12-13T13:52:38.026+00:00,28659859.0,6018570.0,0.0,303400.0,34981830.0
['2019-12-14'],16923496,2019-12-17T19:28:53.70837+00:00,2019-12-15T07:09:39.302+00:00,,[),2019-12-14T11:50:50.364+00:00,2019-12-15T10:00:49.171+00:00,38505735.0,[],,18810823.0,74.0,"[{'cyclesCount': 4, 'disturbanceCount': 7, 'during': {'bounds': '[)', 'lower': '2019-12-14T11:50:50.364+00:00', 'upper': '2019-12-14T17:23:52.034+00:00'}, 'id': 38505735, 'inBedDuration': 19981670, 'isNap': False, 'latencyDuration': 57678, 'lightSleepDuration': 10279425, 'noDataDuration': 0, 'qualityDuration': 18810823, 'remSleepDuration': 4175702, 'respiratoryRate': 14.5312, 'responded': False, 'score': 74, 'sleepConsistency': 26, 'sleepEfficiency': 0.944129, 'slowWaveSleepDuration': 4355696, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 1192642}]",complete,83.0,10742.2,168.0,0.00464011764427545,11.1383196226804,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 120, 'cumulativeWorkoutStrain': 7.3615, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-14T20:45:00+00:00', 'upper': '2019-12-14T21:45:00+00:00'}, 'gpsEnabled': False, 'id': 38968230, 'kilojoules': 1363.68, 'maxHeartRate': 168, 'rawScore': 0.00190053879259089, 'responded': False, 'score': 7.36149570938204, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [242247, 1036327, 1659206, 624849, 37491, 0]}]",,False,0.0527276,17358273.0,True,60.0,67.0,complete,29629153.0,2019-12-14T17:25:21.436+00:00,28659375.0,5588578.0,9175330.0,300156.0,25372780.0
['2019-12-15'],16972946,2019-12-17T00:50:44.033338+00:00,2019-12-16T10:00:49.171+00:00,,[),2019-12-15T10:00:49.171+00:00,2019-12-16T09:26:21.482+00:00,38609921.0,"[{'cyclesCount': 1, 'disturbanceCount': 11, 'during': {'bounds': '[)', 'lower': '2019-12-15T22:10:00.035+00:00', 'upper': '2019-12-16T02:17:03.343+00:00'}, 'id': 38684107, 'inBedDuration': 14823308, 'isNap': True, 'latencyDuration': 56717, 'lightSleepDuration': 7722822, 'noDataDuration': 0, 'qualityDuration': 12607963, 'remSleepDuration': 1860687, 'respiratoryRate': 15.0879, 'responded': False, 'score': 35, 'sleepConsistency': 27, 'sleepEfficiency': 0.853817, 'slowWaveSleepDuration': 3024454, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 2234164}]",,15895167.0,48.0,"[{'cyclesCount': 3, 'disturbanceCount': 8, 'during': {'bounds': '[)', 'lower': '2019-12-15T10:00:49.171+00:00', 'upper': '2019-12-15T16:14:46.006+00:00'}, 'id': 38609921, 'inBedDuration': 22436835, 'isNap': False, 'latencyDuration': 145157, 'lightSleepDuration': 7388797, 'noDataDuration': 0, 'qualityDuration': 15895167, 'remSleepDuration': 4238272, 'respiratoryRate': 15.1172, 'responded': False, 'score': 48, 'sleepConsistency': 54, 'sleepEfficiency': 0.713054, 'slowWaveSleepDuration': 4268098, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 6563872}]",complete,68.0,9594.07,169.0,0.00134062954578624,6.4121618451096,,[],,False,0.0606301,17413474.0,True,56.0,69.0,complete,29874052.0,2019-12-15T16:18:38.642+00:00,28658891.0,3725655.0,0.0,965673.0,33350220.0
['2019-12-16'],17059440,2019-12-17T19:28:21.5732+00:00,2019-12-17T09:26:21.482+00:00,,[),2019-12-16T09:26:21.482+00:00,2019-12-17T08:11:46.62+00:00,38793979.0,"[{'cyclesCount': 1, 'disturbanceCount': 1, 'during': {'bounds': '[)', 'lower': '2019-12-17T01:30:00+00:00', 'upper': '2019-12-17T05:00:00+00:00'}, 'id': 38968007, 'inBedDuration': 6694520, 'isNap': True, 'latencyDuration': 730591, 'lightSleepDuration': 3678067, 'noDataDuration': 5904415, 'qualityDuration': 5737046, 'remSleepDuration': 521724, 'respiratoryRate': 15.9961, 'responded': False, 'score': 17, 'sleepConsistency': 30, 'sleepEfficiency': 0.961957, 'slowWaveSleepDuration': 1537255, 'source': 'user', 'state': 'incomplete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 964466}]",,19366277.0,81.0,"[{'cyclesCount': 4, 'disturbanceCount': 14, 'during': {'bounds': '[)', 'lower': '2019-12-16T09:26:21.482+00:00', 'upper': '2019-12-16T15:18:08.836+00:00'}, 'id': 38793979, 'inBedDuration': 21107354, 'isNap': False, 'latencyDuration': 172074, 'lightSleepDuration': 7519707, 'noDataDuration': 0, 'qualityDuration': 19366277, 'remSleepDuration': 5465559, 'respiratoryRate': 14.1211, 'responded': True, 'score': 81, 'sleepConsistency': 67, 'sleepEfficiency': 0.925055, 'slowWaveSleepDuration': 6381011, 'source': 'auto', 'state': 'complete', 'surveyResponseId': 29874037, 'timezoneOffset': '-0600', 'wakeDuration': 1768270}]",complete,77.0,10392.0,174.0,0.00661157147930812,12.8413963019985,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 129, 'cumulativeWorkoutStrain': 10.3646, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-17T00:15:00+00:00', 'upper': '2019-12-17T00:45:00+00:00'}, 'gpsEnabled': False, 'id': 38968038, 'kilojoules': 943.029, 'maxHeartRate': 174, 'rawScore': 0.00210392075185595, 'responded': False, 'score': 7.69241010264038, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [132697, 592166, 219176, 397979, 458541, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 118, 'cumulativeWorkoutStrain': 7.3153, 'distance': None, 'during': {'bounds': '[)', 'lower': '2019-12-16T16:00:00+00:00', 'upper': '2019-12-16T17:00:00+00:00'}, 'gpsEnabled': False, 'id': 38968183, 'kilojoules': 1250.72, 'maxHeartRate': 170, 'rawScore': 0.00187249395648091, 'responded': False, 'score': 7.31527776513108, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'zones': [275890, 1517902, 1081504, 647919, 76905, 0]}]",,False,0.0564524,17506639.0,True,60.0,72.0,complete,29874029.0,2019-12-16T15:18:09.797+00:00,28658406.0,7451185.0,12607963.0,283385.0,23785015.0
