"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"205",2013,1,3,707,700,7,901,838,23,"UA",550,"N514UA","LGA","ORD",134,733,7,0,2013-01-03 07:00:00
"206",2013,1,3,720,710,10,910,850,20,"MQ",3737,"N534MQ","EWR","ORD",134,719,7,10,2013-01-03 07:00:00
"207",2013,1,3,730,730,0,1014,1100,-46,"AA",33,"N336AA","JFK","LAX",313,2475,7,30,2013-01-03 07:00:00
"208",2013,1,3,742,745,-3,905,922,-17,"UA",549,"N446UA","EWR","ORD",129,719,7,45,2013-01-03 07:00:00
"209",2013,1,3,815,815,0,949,958,-9,"9E",3521,"N914XJ","JFK","ORD",123,740,8,15,2013-01-03 08:00:00
"210",2013,1,3,825,829,-4,1120,1145,-25,"UA",871,"N512UA","JFK","LAX",321,2475,8,29,2013-01-03 08:00:00
"211",2013,1,3,826,830,-4,1007,1012,-5,"B6",905,"N279JB","JFK","ORD",133,740,8,30,2013-01-03 08:00:00
"212",2013,1,3,854,630,144,1057,810,167,"AA",303,"N3DFAA","LGA","ORD",133,733,6,30,2013-01-03 06:00:00
"213",2013,1,3,855,900,-5,1144,1220,-36,"AA",1,"N327AA","JFK","LAX",323,2475,9,0,2013-01-03 09:00:00
"214",2013,1,3,855,900,-5,1157,1227,-30,"DL",120,"N711ZX","JFK","LAX",327,2475,9,0,2013-01-03 09:00:00
"215",2013,1,3,858,900,-2,1155,1225,-30,"VX",407,"N631VA","JFK","LAX",322,2475,9,0,2013-01-03 09:00:00
"216",2013,1,3,901,900,1,1031,1048,-17,"UA",548,"N407UA","EWR","ORD",128,719,9,0,2013-01-03 09:00:00
"217",2013,1,3,901,900,1,1039,1038,1,"UA",589,"N535UA","LGA","ORD",129,733,9,0,2013-01-03 09:00:00
"218",2013,1,3,909,700,129,1103,850,133,"AA",305,"N201AA","LGA","ORD",138,733,7,0,2013-01-03 07:00:00
"219",2013,1,3,927,929,-2,1140,1123,17,"EV",4234,"N14952","EWR","STL",159,872,9,29,2013-01-03 09:00:00
"220",2013,1,3,936,927,9,1221,1240,-19,"UA",1223,"N74856","EWR","LAX",306,2454,9,27,2013-01-03 09:00:00
"221",2013,1,3,941,945,-4,1153,1258,-65,"B6",679,"N789JB","JFK","LAX",297,2475,9,45,2013-01-03 09:00:00
"222",2013,1,3,944,745,119,1112,930,102,"AA",309,"N578AA","LGA","ORD",128,733,7,45,2013-01-03 07:00:00
"223",2013,1,3,955,958,-3,1120,1137,-17,"UA",258,"N831UA","LGA","ORD",124,733,9,58,2013-01-03 09:00:00
"224",2013,1,3,1003,830,93,1150,1025,85,"AA",1855,"N569AA","LGA","STL",144,888,8,30,2013-01-03 08:00:00
"225",2013,1,3,1010,1010,0,1139,1140,-1,"MQ",3795,"N510MQ","EWR","ORD",118,719,10,10,2013-01-03 10:00:00
"226",2013,1,3,1014,830,104,1152,1015,97,"AA",313,"N494AA","LGA","ORD",125,733,8,30,2013-01-03 08:00:00
"227",2013,1,3,1014,945,29,1144,1130,14,"AA",319,"N511AA","LGA","ORD",123,733,9,45,2013-01-03 09:00:00
"228",2013,1,3,1024,1030,-6,1312,1340,-28,"AA",19,"N323AA","JFK","LAX",322,2475,10,30,2013-01-03 10:00:00
"229",2013,1,3,1124,1130,-6,1407,1450,-43,"VX",409,"N621VA","JFK","LAX",320,2475,11,30,2013-01-03 11:00:00
"230",2013,1,3,1127,1130,-3,1357,1445,-48,"UA",703,"N510UA","JFK","LAX",305,2475,11,30,2013-01-03 11:00:00
"231",2013,1,3,1132,1125,7,1323,1325,-2,"WN",1057,"N480WN","LGA","STL",148,888,11,25,2013-01-03 11:00:00
"232",2013,1,3,1152,1200,-8,1446,1510,-24,"AA",3,"N328AA","JFK","LAX",325,2475,12,0,2013-01-03 12:00:00
"233",2013,1,3,1200,1145,15,1354,1335,19,"WN",794,"N383SW","EWR","STL",155,872,11,45,2013-01-03 11:00:00
"234",2013,1,3,1213,1220,-7,1439,1531,-52,"B6",673,"N766JB","JFK","LAX",308,2475,12,20,2013-01-03 12:00:00
"235",2013,1,3,1213,1220,-7,1347,1350,-3,"MQ",3697,"N520MQ","EWR","ORD",124,719,12,20,2013-01-03 12:00:00
"236",2013,1,3,1233,1200,33,1534,1529,5,"DL",863,"N727TW","JFK","LAX",324,2475,12,0,2013-01-03 12:00:00
"237",2013,1,3,1253,1300,-7,1423,1440,-17,"AA",329,"N492AA","LGA","ORD",119,733,13,0,2013-01-03 13:00:00
"238",2013,1,3,1303,1300,3,1425,1437,-12,"UA",1205,"N17105","EWR","ORD",116,719,13,0,2013-01-03 13:00:00
"239",2013,1,3,1321,1320,1,1533,1508,25,"EV",4628,"N21144","EWR","STL",160,872,13,20,2013-01-03 13:00:00
"240",2013,1,3,1326,1330,-4,1609,1655,-46,"VX",411,"N624VA","JFK","LAX",320,2475,13,30,2013-01-03 13:00:00
"241",2013,1,3,1328,1320,8,1557,1633,-36,"UA",1110,"N14121","EWR","LAX",309,2454,13,20,2013-01-03 13:00:00
"242",2013,1,3,1340,1345,-5,1652,1705,-13,"AA",117,"N325AA","JFK","LAX",331,2475,13,45,2013-01-03 13:00:00
"243",2013,1,3,1415,1418,-3,1551,1552,-1,"UA",980,"N843UA","EWR","ORD",121,719,14,18,2013-01-03 14:00:00
"244",2013,1,3,1417,1420,-3,1546,1550,-4,"MQ",3728,"N5PBMQ","EWR","ORD",116,719,14,20,2013-01-03 14:00:00
"245",2013,1,3,1438,1445,-7,1627,1634,-7,"EV",4596,"N13914","EWR","STL",151,872,14,45,2013-01-03 14:00:00
"246",2013,1,3,1454,1455,-1,1616,1645,-29,"AA",337,"N579AA","LGA","ORD",119,733,14,55,2013-01-03 14:00:00
"247",2013,1,3,1454,1500,-6,1759,1837,-38,"DL",963,"N705TW","JFK","LAX",321,2475,15,0,2013-01-03 15:00:00
"248",2013,1,3,1507,1500,7,1630,1639,-9,"UA",685,"N491UA","LGA","ORD",115,733,15,0,2013-01-03 15:00:00
"249",2013,1,3,1511,1506,5,1649,1640,9,"UA",235,"N470UA","EWR","ORD",116,719,15,6,2013-01-03 15:00:00
"250",2013,1,3,1523,1530,-7,1725,1725,0,"AA",2223,"N436AA","LGA","STL",153,888,15,30,2013-01-03 15:00:00
"251",2013,1,3,1525,1506,19,1801,1819,-18,"UA",1452,"N18112","EWR","LAX",303,2454,15,6,2013-01-03 15:00:00
"252",2013,1,3,1540,1540,0,1716,1743,-27,"9E",3523,"N934XJ","JFK","ORD",125,740,15,40,2013-01-03 15:00:00
"253",2013,1,3,1546,1545,1,1851,1910,-19,"AA",133,"N319AA","JFK","LAX",319,2475,15,45,2013-01-03 15:00:00
"254",2013,1,3,1546,1550,-4,1716,1739,-23,"B6",917,"N324JB","JFK","ORD",128,740,15,50,2013-01-03 15:00:00
"255",2013,1,3,1547,1540,7,1845,1900,-15,"UA",161,"N12116","JFK","LAX",323,2475,15,40,2013-01-03 15:00:00
"256",2013,1,3,1559,1600,-1,1719,1736,-17,"UA",256,"N821UA","EWR","ORD",119,719,16,0,2013-01-03 16:00:00
"257",2013,1,3,1607,1610,-3,1735,1800,-25,"AA",341,"N511AA","LGA","ORD",120,733,16,10,2013-01-03 16:00:00
"258",2013,1,3,1626,1630,-4,1853,1952,-59,"B6",675,"N652JB","JFK","LAX",301,2475,16,30,2013-01-03 16:00:00
"259",2013,1,3,1631,1635,-4,1756,1810,-14,"MQ",3695,"N510MQ","EWR","ORD",115,719,16,35,2013-01-03 16:00:00
"260",2013,1,3,1635,1635,0,1809,1840,-31,"WN",190,"N426WN","LGA","STL",141,888,16,35,2013-01-03 16:00:00
"261",2013,1,3,1657,1650,7,1830,1840,-10,"WN",2773,"N792SW","EWR","STL",138,872,16,50,2013-01-03 16:00:00
"262",2013,1,3,1659,1700,-1,1954,2036,-42,"DL",127,"N712TW","JFK","LAX",322,2475,17,0,2013-01-03 17:00:00
"263",2013,1,3,1659,1700,-1,1827,1839,-12,"UA",689,"N808UA","LGA","ORD",120,733,17,0,2013-01-03 17:00:00
"264",2013,1,3,1713,1710,3,1854,1859,-5,"EV",4202,"N16911","EWR","STL",145,872,17,10,2013-01-03 17:00:00
"265",2013,1,3,1720,1645,35,2017,2005,12,"AA",181,"N322AA","JFK","LAX",319,2475,16,45,2013-01-03 16:00:00
"266",2013,1,3,1721,1655,26,2013,2030,-17,"VX",413,"N641VA","JFK","LAX",321,2475,16,55,2013-01-03 16:00:00
"267",2013,1,3,1731,1650,41,1847,1826,21,"UA",630,"N460UA","EWR","ORD",111,719,16,50,2013-01-03 16:00:00
"268",2013,1,3,1734,1720,14,1902,1910,-8,"AA",345,"N480AA","LGA","ORD",114,733,17,20,2013-01-03 17:00:00
"269",2013,1,3,1735,1720,15,1936,1915,21,"AA",1351,"N3CXAA","JFK","ORD",135,740,17,20,2013-01-03 17:00:00
"270",2013,1,3,1751,1753,-2,2043,2105,-22,"UA",535,"N532UA","JFK","LAX",320,2475,17,53,2013-01-03 17:00:00
"271",2013,1,3,1752,1729,23,2014,2047,-33,"UA",1721,"N26226","EWR","LAX",303,2454,17,29,2013-01-03 17:00:00
"272",2013,1,3,1755,1800,-5,1913,1939,-26,"UA",426,"N422UA","LGA","ORD",113,733,18,0,2013-01-03 18:00:00
"273",2013,1,3,1816,1758,18,1940,1935,5,"UA",627,"N480UA","EWR","ORD",105,719,17,58,2013-01-03 17:00:00
"274",2013,1,3,1819,1820,-1,2108,2150,-42,"AA",119,"N3DNAA","EWR","LAX",310,2454,18,20,2013-01-03 18:00:00
"275",2013,1,3,1830,1830,0,2141,2148,-7,"UA",1030,"N35204","EWR","LAX",313,2454,18,30,2013-01-03 18:00:00
"276",2013,1,3,1833,1840,-7,2019,2020,-1,"MQ",3730,"N522MQ","EWR","ORD",110,719,18,40,2013-01-03 18:00:00
"277",2013,1,3,1839,1850,-11,2013,2050,-37,"AA",2019,"N552AA","LGA","STL",137,888,18,50,2013-01-03 18:00:00
"278",2013,1,3,1858,1900,-2,2233,2238,-5,"DL",87,"N711ZX","JFK","LAX",348,2475,19,0,2013-01-03 19:00:00
"279",2013,1,3,1909,1905,4,2145,2225,-40,"AA",21,"N338AA","JFK","LAX",293,2475,19,5,2013-01-03 19:00:00
"280",2013,1,3,1916,1920,-4,2030,2100,-30,"AA",359,"N3AFAA","LGA","ORD",115,733,19,20,2013-01-03 19:00:00
"281",2013,1,3,1918,1900,18,2050,2040,10,"UA",954,"N855UA","EWR","ORD",114,719,19,0,2013-01-03 19:00:00
"282",2013,1,3,1929,1820,69,2050,2005,45,"AA",353,"N3DEAA","LGA","ORD",111,733,18,20,2013-01-03 18:00:00
"283",2013,1,3,2003,2000,3,2120,2140,-20,"UA",1596,"N76504","LGA","ORD",112,733,20,0,2013-01-03 20:00:00
"284",2013,1,3,2015,1915,60,2135,2111,24,"9E",3525,"N903XJ","JFK","ORD",110,740,19,15,2013-01-03 19:00:00
"285",2013,1,3,2019,2000,19,2303,2325,-22,"VX",415,"N623VA","JFK","LAX",309,2475,20,0,2013-01-03 20:00:00
"286",2013,1,3,2023,2030,-7,2308,2334,-26,"UA",771,"N517UA","JFK","LAX",309,2475,20,30,2013-01-03 20:00:00
"287",2013,1,3,2044,2045,-1,2205,2225,-20,"AA",371,"N579AA","LGA","ORD",115,733,20,45,2013-01-03 20:00:00
"288",2013,1,3,2054,2100,-6,2207,2220,-13,"MQ",3744,"N515MQ","EWR","ORD",106,719,21,0,2013-01-03 21:00:00
"289",2013,1,3,2101,2040,21,2327,2359,-32,"B6",677,"N590JB","JFK","LAX",301,2475,20,40,2013-01-03 20:00:00
"290",2013,1,3,2114,2100,14,49,31,18,"DL",2363,"N718TW","JFK","LAX",347,2475,21,0,2013-01-03 21:00:00
"291",2013,1,3,2137,2135,2,2358,50,-52,"AA",185,"N336AA","JFK","LAX",299,2475,21,35,2013-01-03 21:00:00
"292",2013,1,3,NA,1030,NA,NA,1210,NA,"AA",321,"N487AA","LGA","ORD",NA,733,10,30,2013-01-03 10:00:00
"293",2013,1,3,NA,1125,NA,NA,1305,NA,"AA",327,"N3AMAA","LGA","ORD",NA,733,11,25,2013-01-03 11:00:00
"294",2013,1,3,NA,1220,NA,NA,1415,NA,"AA",1757,"N573AA","LGA","STL",NA,888,12,20,2013-01-03 12:00:00
"295",2013,1,4,601,600,1,732,735,-3,"MQ",3768,"N500MQ","EWR","ORD",120,719,6,0,2013-01-04 06:00:00
"296",2013,1,4,606,600,6,729,745,-16,"AA",301,"N3DGAA","LGA","ORD",118,733,6,0,2013-01-04 06:00:00
"297",2013,1,4,606,559,7,846,916,-30,"UA",1669,"N19117","JFK","LAX",307,2475,5,59,2013-01-04 05:00:00
"298",2013,1,4,637,630,7,754,810,-16,"AA",303,"N3DLAA","LGA","ORD",114,733,6,30,2013-01-04 06:00:00
"299",2013,1,4,651,700,-9,807,839,-32,"UA",550,"N405UA","LGA","ORD",110,733,7,0,2013-01-04 07:00:00
"300",2013,1,4,700,700,0,941,1025,-44,"VX",399,"N633VA","JFK","LAX",318,2475,7,0,2013-01-04 07:00:00
"301",2013,1,4,703,700,3,844,836,8,"UA",1162,"N13248","EWR","ORD",114,719,7,0,2013-01-04 07:00:00
"302",2013,1,4,710,710,0,914,850,24,"MQ",3737,"N523MQ","EWR","ORD",111,719,7,10,2013-01-04 07:00:00
"303",2013,1,4,715,700,15,1013,1034,-21,"DL",763,"N727TW","JFK","LAX",322,2475,7,0,2013-01-04 07:00:00
"304",2013,1,4,721,700,21,1001,1014,-13,"B6",671,"N646JB","JFK","LAX",302,2475,7,0,2013-01-04 07:00:00
"305",2013,1,4,725,659,26,951,1012,-21,"UA",441,"N586UA","EWR","LAX",309,2454,6,59,2013-01-04 06:00:00
"306",2013,1,4,728,730,-2,1024,1100,-36,"AA",33,"N323AA","JFK","LAX",327,2475,7,30,2013-01-04 07:00:00
"307",2013,1,4,741,700,41,904,850,14,"AA",305,"N569AA","LGA","ORD",116,733,7,0,2013-01-04 07:00:00
"308",2013,1,4,744,745,-1,907,922,-15,"UA",393,"N464UA","EWR","ORD",113,719,7,45,2013-01-04 07:00:00
"309",2013,1,4,752,745,7,918,930,-12,"AA",309,"N553AA","LGA","ORD",120,733,7,45,2013-01-04 07:00:00
"310",2013,1,4,811,815,-4,956,958,-2,"9E",3521,"N909XJ","JFK","ORD",124,740,8,15,2013-01-04 08:00:00
"311",2013,1,4,834,829,5,1134,1153,-19,"UA",112,"N34137","JFK","LAX",321,2475,8,29,2013-01-04 08:00:00
"312",2013,1,4,837,830,7,1044,1015,29,"AA",313,"N4WWAA","LGA","ORD",115,733,8,30,2013-01-04 08:00:00
"313",2013,1,4,844,830,14,1037,1012,25,"B6",905,"N216JB","JFK","ORD",126,740,8,30,2013-01-04 08:00:00
"314",2013,1,4,853,830,23,1022,1025,-3,"AA",1855,"N541AA","LGA","STL",128,888,8,30,2013-01-04 08:00:00
"315",2013,1,4,853,900,-7,1022,1048,-26,"UA",673,"N438UA","EWR","ORD",117,719,9,0,2013-01-04 09:00:00
"316",2013,1,4,856,900,-4,1215,1225,-10,"VX",407,"N629VA","JFK","LAX",311,2475,9,0,2013-01-04 09:00:00
"317",2013,1,4,858,900,-2,1210,1220,-10,"AA",1,"N328AA","JFK","LAX",327,2475,9,0,2013-01-04 09:00:00
"318",2013,1,4,858,900,-2,1215,1227,-12,"DL",120,"N705TW","JFK","LAX",336,2475,9,0,2013-01-04 09:00:00
"319",2013,1,4,907,900,7,1027,1039,-12,"UA",544,"N455UA","LGA","ORD",117,733,9,0,2013-01-04 09:00:00
"320",2013,1,4,917,920,-3,1200,1233,-33,"UA",1223,"N75851","EWR","LAX",310,2454,9,20,2013-01-04 09:00:00
"321",2013,1,4,946,945,1,1107,1130,-23,"AA",319,"N579AA","LGA","ORD",116,733,9,45,2013-01-04 09:00:00
"322",2013,1,4,950,958,-8,1114,1138,-24,"UA",1027,"N76504","LGA","ORD",119,733,9,58,2013-01-04 09:00:00
"323",2013,1,4,1001,945,16,1232,1258,-26,"B6",679,"N729JB","JFK","LAX",310,2475,9,45,2013-01-04 09:00:00
"324",2013,1,4,1007,929,38,1139,1123,16,"EV",4234,"N29906","EWR","STL",135,872,9,29,2013-01-04 09:00:00
"325",2013,1,4,1009,1010,-1,1121,1140,-19,"MQ",3795,"N526MQ","EWR","ORD",111,719,10,10,2013-01-04 10:00:00
"326",2013,1,4,1028,1030,-2,1342,1340,2,"AA",19,"N327AA","JFK","LAX",334,2475,10,30,2013-01-04 10:00:00
"327",2013,1,4,1118,1130,-12,1350,1445,-55,"UA",703,"N512UA","JFK","LAX",309,2475,11,30,2013-01-04 11:00:00
"328",2013,1,4,1130,1130,0,1413,1450,-37,"VX",409,"N634VA","JFK","LAX",318,2475,11,30,2013-01-04 11:00:00
"329",2013,1,4,1134,1125,9,1255,1305,-10,"AA",327,"N3ASAA","LGA","ORD",114,733,11,25,2013-01-04 11:00:00
"330",2013,1,4,1141,1125,16,1312,1325,-13,"WN",1057,"N921WN","LGA","STL",135,888,11,25,2013-01-04 11:00:00
"331",2013,1,4,1145,1145,0,1316,1335,-19,"WN",794,"N370SW","EWR","STL",133,872,11,45,2013-01-04 11:00:00
"332",2013,1,4,1154,1200,-6,1451,1529,-38,"DL",863,"N706TW","JFK","LAX",331,2475,12,0,2013-01-04 12:00:00
"333",2013,1,4,1157,1200,-3,1447,1510,-23,"AA",3,"N322AA","JFK","LAX",327,2475,12,0,2013-01-04 12:00:00
"334",2013,1,4,1215,1220,-5,1334,1350,-16,"MQ",3697,"N510MQ","EWR","ORD",112,719,12,20,2013-01-04 12:00:00
"335",2013,1,4,1217,1220,-3,1405,1415,-10,"AA",1757,"N566AA","LGA","STL",143,888,12,20,2013-01-04 12:00:00
"336",2013,1,4,1220,1220,0,1457,1531,-34,"B6",673,"N807JB","JFK","LAX",312,2475,12,20,2013-01-04 12:00:00
"337",2013,1,4,1255,1300,-5,1417,1440,-23,"AA",329,"N467AA","LGA","ORD",118,733,13,0,2013-01-04 13:00:00
"338",2013,1,4,1255,1259,-4,1410,1436,-26,"UA",1699,"N41140","EWR","ORD",117,719,12,59,2013-01-04 12:00:00
"339",2013,1,4,1305,1030,155,1452,1210,162,"AA",321,"N456AA","LGA","ORD",118,733,10,30,2013-01-04 10:00:00
"340",2013,1,4,1321,1320,1,1556,1633,-37,"UA",1110,"N57857","EWR","LAX",314,2454,13,20,2013-01-04 13:00:00
"341",2013,1,4,1328,1330,-2,1621,1655,-34,"VX",411,"N631VA","JFK","LAX",333,2475,13,30,2013-01-04 13:00:00
"342",2013,1,4,1340,1345,-5,1632,1705,-33,"AA",117,"N319AA","JFK","LAX",325,2475,13,45,2013-01-04 13:00:00
"343",2013,1,4,1422,1418,4,1532,1553,-21,"UA",1734,"N25705","EWR","ORD",117,719,14,18,2013-01-04 14:00:00
"344",2013,1,4,1423,1420,3,1535,1550,-15,"MQ",3728,"N523MQ","EWR","ORD",114,719,14,20,2013-01-04 14:00:00
"345",2013,1,4,1445,1445,0,1616,1634,-18,"EV",4596,"N14916","EWR","STL",134,872,14,45,2013-01-04 14:00:00
"346",2013,1,4,1452,1455,-3,1626,1645,-19,"AA",337,"N522AA","LGA","ORD",120,733,14,55,2013-01-04 14:00:00
"347",2013,1,4,1457,1500,-3,1824,1837,-13,"DL",963,"N710TW","JFK","LAX",337,2475,15,0,2013-01-04 15:00:00
"348",2013,1,4,1505,1500,5,1629,1639,-10,"UA",459,"N491UA","LGA","ORD",117,733,15,0,2013-01-04 15:00:00
"349",2013,1,4,1505,1459,6,1629,1634,-5,"UA",1418,"N33266","EWR","ORD",116,719,14,59,2013-01-04 14:00:00
"350",2013,1,4,1524,1506,18,1814,1819,-5,"UA",1452,"N17122","EWR","LAX",320,2454,15,6,2013-01-04 15:00:00
"351",2013,1,4,1541,1540,1,1736,1743,-7,"9E",3523,"N932XJ","JFK","ORD",121,740,15,40,2013-01-04 15:00:00
"352",2013,1,4,1547,1540,7,1840,1900,-20,"UA",161,"N18112","JFK","LAX",324,2475,15,40,2013-01-04 15:00:00
"353",2013,1,4,1553,1555,-2,1711,1731,-20,"UA",687,"N822UA","EWR","ORD",115,719,15,55,2013-01-04 15:00:00
"354",2013,1,4,1620,1550,30,1759,1739,20,"B6",917,"N265JB","JFK","ORD",127,740,15,50,2013-01-04 15:00:00
"355",2013,1,4,1625,1610,15,1815,1800,15,"AA",341,"N4WKAA","LGA","ORD",121,733,16,10,2013-01-04 16:00:00
"356",2013,1,4,1628,1630,-2,1900,1952,-52,"B6",675,"N641JB","JFK","LAX",316,2475,16,30,2013-01-04 16:00:00
"357",2013,1,4,1635,1635,0,1811,1810,1,"MQ",3695,"N500MQ","EWR","ORD",119,719,16,35,2013-01-04 16:00:00
"358",2013,1,4,1644,1645,-1,1929,2005,-36,"AA",181,"N336AA","JFK","LAX",326,2475,16,45,2013-01-04 16:00:00
"359",2013,1,4,1652,1635,17,1833,1840,-7,"WN",190,"N456WN","LGA","STL",136,888,16,35,2013-01-04 16:00:00
"360",2013,1,4,1655,1700,-5,2004,2036,-32,"DL",127,"N718TW","JFK","LAX",334,2475,17,0,2013-01-04 17:00:00
"361",2013,1,4,1702,1650,12,1823,1826,-3,"UA",630,"N816UA","EWR","ORD",116,719,16,50,2013-01-04 16:00:00
"362",2013,1,4,1703,1545,78,2001,1910,51,"AA",133,"N325AA","JFK","LAX",328,2475,15,45,2013-01-04 15:00:00
"363",2013,1,4,1706,1650,16,1836,1840,-4,"WN",2773,"N7738A","EWR","STL",132,872,16,50,2013-01-04 16:00:00
"364",2013,1,4,1708,1708,0,1945,2024,-39,"UA",250,"N845UA","EWR","LAX",311,2454,17,8,2013-01-04 17:00:00
"365",2013,1,4,1714,1655,19,2010,2030,-20,"VX",413,"N628VA","JFK","LAX",326,2475,16,55,2013-01-04 16:00:00
"366",2013,1,4,1716,1720,-4,1849,1915,-26,"AA",1351,"N3AMAA","JFK","ORD",128,740,17,20,2013-01-04 17:00:00
"367",2013,1,4,1730,1710,20,1905,1859,6,"EV",4202,"N14902","EWR","STL",133,872,17,10,2013-01-04 17:00:00
"368",2013,1,4,1756,1753,3,2037,2105,-28,"UA",535,"N517UA","JFK","LAX",317,2475,17,53,2013-01-04 17:00:00
"369",2013,1,4,1805,1700,65,1929,1839,50,"UA",689,"N848UA","LGA","ORD",117,733,17,0,2013-01-04 17:00:00
"370",2013,1,4,1812,1800,12,1937,1939,-2,"UA",691,"N441UA","LGA","ORD",121,733,18,0,2013-01-04 18:00:00
"371",2013,1,4,1815,1720,55,1943,1910,33,"AA",345,"N494AA","LGA","ORD",120,733,17,20,2013-01-04 17:00:00
"372",2013,1,4,1819,1820,-1,2111,2150,-39,"AA",119,"N3FAAA","EWR","LAX",314,2454,18,20,2013-01-04 18:00:00
"373",2013,1,4,1820,1820,0,1949,2005,-16,"AA",353,"N3CYAA","LGA","ORD",121,733,18,20,2013-01-04 18:00:00
"374",2013,1,4,1830,1830,0,2129,2148,-19,"UA",1139,"N26208","EWR","LAX",305,2454,18,30,2013-01-04 18:00:00
"375",2013,1,4,1841,1850,-9,2013,2050,-37,"AA",2019,"N515AA","LGA","STL",133,888,18,50,2013-01-04 18:00:00
"376",2013,1,4,1841,1840,1,2024,2020,4,"MQ",3730,"N510MQ","EWR","ORD",118,719,18,40,2013-01-04 18:00:00
"377",2013,1,4,1859,1900,-1,2200,2238,-38,"DL",87,"N705TW","JFK","LAX",328,2475,19,0,2013-01-04 19:00:00
"378",2013,1,4,1903,1758,65,2025,1936,49,"UA",1443,"N12218","EWR","ORD",112,719,17,58,2013-01-04 17:00:00
"379",2013,1,4,1910,1900,10,2033,2040,-7,"UA",954,"N471UA","EWR","ORD",117,719,19,0,2013-01-04 19:00:00
"380",2013,1,4,1916,1920,-4,2043,2100,-17,"AA",359,"N3DEAA","LGA","ORD",122,733,19,20,2013-01-04 19:00:00
"381",2013,1,4,1922,1915,7,2052,2111,-19,"9E",3525,"N920XJ","JFK","ORD",123,740,19,15,2013-01-04 19:00:00
"382",2013,1,4,1946,1905,41,2226,2225,1,"AA",21,"N338AA","JFK","LAX",312,2475,19,5,2013-01-04 19:00:00
"383",2013,1,4,1952,2000,-8,2118,2139,-21,"UA",695,"N411UA","LGA","ORD",112,733,20,0,2013-01-04 20:00:00
"384",2013,1,4,2017,2000,17,2317,2325,-8,"VX",415,"N625VA","JFK","LAX",333,2475,20,0,2013-01-04 20:00:00
"385",2013,1,4,2019,2030,-11,2254,2334,-40,"UA",771,"N557UA","JFK","LAX",312,2475,20,30,2013-01-04 20:00:00
"386",2013,1,4,2035,2045,-10,2151,2225,-34,"AA",371,"N554AA","LGA","ORD",117,733,20,45,2013-01-04 20:00:00
"387",2013,1,4,2046,2040,6,2342,2359,-17,"B6",677,"N796JB","JFK","LAX",320,2475,20,40,2013-01-04 20:00:00
"388",2013,1,4,2048,2100,-12,2206,2220,-14,"MQ",3744,"N523MQ","EWR","ORD",116,719,21,0,2013-01-04 21:00:00
"389",2013,1,4,2059,2100,-1,2349,31,-42,"DL",2363,"N727TW","JFK","LAX",318,2475,21,0,2013-01-04 21:00:00
"390",2013,1,4,2130,2135,-5,5,50,-45,"AA",185,"N323AA","JFK","LAX",315,2475,21,35,2013-01-04 21:00:00
"391",2013,1,4,NA,1530,NA,NA,1725,NA,"AA",2223,"N569AA","LGA","STL",NA,888,15,30,2013-01-04 15:00:00
"392",2013,1,5,557,601,-4,858,921,-23,"UA",1030,"N34137","JFK","LAX",333,2475,6,1,2013-01-05 06:00:00
"393",2013,1,5,603,600,3,724,745,-21,"AA",301,"N3CRAA","LGA","ORD",121,733,6,0,2013-01-05 06:00:00
"394",2013,1,5,626,625,1,801,820,-19,"WN",1888,"N909WN","LGA","STL",143,888,6,25,2013-01-05 06:00:00
"395",2013,1,5,639,630,9,757,810,-13,"AA",303,"N3CYAA","LGA","ORD",120,733,6,30,2013-01-05 06:00:00
"396",2013,1,5,657,700,-3,821,839,-18,"UA",550,"N413UA","LGA","ORD",114,733,7,0,2013-01-05 07:00:00
"397",2013,1,5,659,700,-1,841,850,-9,"AA",305,"N584AA","LGA","ORD",121,733,7,0,2013-01-05 07:00:00
"398",2013,1,5,700,700,0,1014,1025,-11,"VX",399,"N641VA","JFK","LAX",346,2475,7,0,2013-01-05 07:00:00
"399",2013,1,5,708,710,-2,841,850,-9,"MQ",3737,"N1EAMQ","EWR","ORD",120,719,7,10,2013-01-05 07:00:00
"400",2013,1,5,710,710,0,1017,1031,-14,"UA",1665,"N37281","EWR","LAX",336,2454,7,10,2013-01-05 07:00:00
"401",2013,1,5,726,730,-4,930,921,9,"EV",4303,"N13913","EWR","STL",149,872,7,30,2013-01-05 07:00:00
"402",2013,1,5,808,600,128,927,735,112,"MQ",3768,"N534MQ","EWR","ORD",115,719,6,0,2013-01-05 06:00:00
"403",2013,1,5,828,830,-2,949,1015,-26,"AA",313,"N594AA","LGA","ORD",116,733,8,30,2013-01-05 08:00:00
"404",2013,1,5,836,830,6,1200,1154,6,"UA",112,"N12116","JFK","LAX",346,2475,8,30,2013-01-05 08:00:00
"405",2013,1,5,851,900,-9,1206,1220,-14,"AA",1,"N328AA","JFK","LAX",343,2475,9,0,2013-01-05 09:00:00
"406",2013,1,5,857,900,-3,1225,1227,-2,"DL",120,"N705TW","JFK","LAX",344,2475,9,0,2013-01-05 09:00:00
"407",2013,1,5,857,900,-3,1225,1225,0,"VX",407,"N638VA","JFK","LAX",347,2475,9,0,2013-01-05 09:00:00
"408",2013,1,5,914,903,11,1032,1051,-19,"UA",317,"N408UA","EWR","ORD",119,719,9,3,2013-01-05 09:00:00
