"lat","long","depth","mag","place","time","status","tsunami","sig","felt","nst","rms","type"
33.487,-116.8058333,4.1,0.33,"7km NE of Aguanga, CA",1544078651110,"automatic",0,2,NA,12,0.16,"earthquake"
61.426,-150.0296,38.5,2,"Southern Alaska",1544078209371,"automatic",0,62,NA,NA,0.48,"earthquake"
33.507,-116.7971667,2.61,0.77,"10km NE of Aguanga, CA",1544078024200,"reviewed",0,9,NA,23,0.15,"earthquake"
61.4618,-150.0172,38.4,1.5,"Southern Alaska",1544077850418,"automatic",0,35,NA,NA,0.61,"earthquake"
61.5086,-149.9311,45.4,1.6,"Southern Alaska",1544077761862,"automatic",0,39,NA,NA,0.41,"earthquake"
33.507,-116.7905,2.22,0.44,"10km NE of Aguanga, CA",1544077642280,"automatic",0,3,NA,15,0.23,"earthquake"
33.5035,-116.7976667,2.65,0.76,"9km NE of Aguanga, CA",1544077567760,"reviewed",0,9,NA,28,0.2,"earthquake"
33.351,-117.0448333,7.09,1.45,"3km ESE of Pala, CA",1544077545500,"automatic",0,32,NA,14,0.22,"earthquake"
33.5021667,-116.8005,2.75,1,"9km NE of Aguanga, CA",1544077532000,"reviewed",0,15,NA,39,0.23,"earthquake"
33.5026667,-116.7961667,2.72,0.56,"9km NE of Aguanga, CA",1544077274360,"automatic",0,5,NA,19,0.13,"earthquake"
61.4714,-150.0242,45.2,1.4,"Southern Alaska",1544077271696,"automatic",0,30,NA,NA,0.58,"earthquake"
-21.7369,168.7078,10,4.8,"Loyalty Islands, New Caledonia",1544077115720,"reviewed",0,354,NA,NA,0.92,"earthquake"
61.4104,-150.0655,40.2,1.8,"Southern Alaska",1544076879291,"automatic",0,50,NA,NA,0.59,"earthquake"
61.3771,-150.0986,38.5,1.5,"Southern Alaska",1544076594555,"automatic",0,35,NA,NA,0.7,"earthquake"
33.499,-116.7948333,3.44,0.78,"9km NE of Aguanga, CA",1544076502980,"reviewed",0,9,NA,25,0.15,"earthquake"
-21.97,168.9855,10,5.3,"Loyalty Islands, New Caledonia",1544076450250,"reviewed",0,432,NA,NA,1.24,"earthquake"
33.4866667,-116.799,1.9,2.39,"8km NE of Aguanga, CA",1544076429900,"automatic",0,88,1,94,0.24,"earthquake"
33.504,-116.7946667,2.67,0.56,"9km NE of Aguanga, CA",1544076384030,"automatic",0,5,NA,18,0.14,"earthquake"
61.4793,-149.9143,33.5,1.7,"Southern Alaska",1544076266893,"automatic",0,44,NA,NA,0.6,"earthquake"
33.4988333,-116.7996667,3.67,0.91,"9km NE of Aguanga, CA",1544076157750,"reviewed",0,13,NA,31,0.2,"earthquake"
33.4873352,-116.8044968,1.79,3.03,"8km NE of Aguanga, CA",1544076051030,"automatic",0,143,6,125,0.22,"earthquake"
19.189333,-155.465332,36.53,2.05,"Hawaii region, Hawaii",1544075970270,"automatic",0,65,NA,49,0.1,"earthquake"
64.8686,-149.0241,14.3,1.5,"Central Alaska",1544075952493,"automatic",0,35,NA,NA,0.41,"earthquake"
18.5365,-68.8211,128.01,3.8,"Dominican Republic",1544075509040,"reviewed",0,222,NA,NA,0.56,"earthquake"
61.3362,-150.1082,33,2.2,"Southern Alaska",1544075435017,"automatic",0,74,NA,NA,0.52,"earthquake"
47.330833333333,-122.36433333333,23.5,0.86,"Seattle-Tacoma urban area, Washington",1544075251180,"reviewed",0,11,NA,18,0.09,"earthquake"
61.4385,-150.0275,33,2.4,"Southern Alaska",1544075149813,"automatic",0,89,NA,NA,0.74,"earthquake"
61.4245,-150.0502,41,1.5,"Southern Alaska",1544075044851,"automatic",0,35,NA,NA,0.51,"earthquake"
61.3878,-150.0148,39.2,1.6,"Southern Alaska",1544074946347,"automatic",0,39,NA,NA,0.56,"earthquake"
61.4168,-150.0511,39.6,1.4,"Southern Alaska",1544074834591,"automatic",0,30,NA,NA,0.53,"earthquake"
61.4498,-149.9123,33.5,1.5,"Southern Alaska",1544074654429,"automatic",0,35,NA,NA,0.87,"earthquake"
61.3857,-150.0876,32.5,2,"Southern Alaska",1544074204291,"automatic",0,62,NA,NA,0.56,"earthquake"
61.3734,-150.0763,19.8,2.7,"Southern Alaska",1544074123426,"automatic",0,112,NA,NA,1.02,"earthquake"
-30.7211,-71.4131,34.13,4.8,"Coquimbo, Chile",1544073854560,"reviewed",0,355,1,NA,0.9,"earthquake"
61.4291,-149.9134,36.1,1.6,"Southern Alaska",1544073839483,"automatic",0,39,NA,NA,0.62,"earthquake"
61.4994,-150.0484,31.7,2.5,"Southern Alaska",1544073463702,"automatic",0,96,NA,NA,0.55,"earthquake"
61.3863,-150.0388,39.6,1.7,"Southern Alaska",1544073417702,"automatic",0,44,NA,NA,0.77,"earthquake"
33.2228333,-115.6198333,2.7,1.09,"10km WSW of Niland, CA",1544073226730,"automatic",0,18,NA,10,0.22,"earthquake"
61.4594,-149.9095,33.4,1.3,"Southern Alaska",1544073061306,"automatic",0,26,NA,NA,0.71,"earthquake"
61.4825,-149.9191,34.6,1.5,"Southern Alaska",1544072660685,"automatic",0,35,NA,NA,0.43,"earthquake"
61.4112,-149.944,35.2,3.3,"Southern Alaska",1544072315768,"automatic",0,185,32,NA,0.76,"earthquake"
61.4242,-150.1008,44.8,1.4,"Southern Alaska",1544072258156,"automatic",0,30,NA,NA,0.76,"earthquake"
64.8167,-149.0854,18.5,2.1,"Central Alaska",1544072257468,"automatic",0,68,NA,NA,0.6,"earthquake"
64.8625,-149.0309,13.3,1.5,"Central Alaska",1544072229623,"automatic",0,35,NA,NA,0.21,"earthquake"
33.4906667,-116.8003333,1.91,1.98,"8km NE of Aguanga, CA",1544071998150,"automatic",0,60,NA,80,0.22,"earthquake"
33.5001667,-116.7978333,3.61,0.9,"9km NE of Aguanga, CA",1544071924240,"reviewed",0,12,NA,34,0.16,"earthquake"
61.4315,-150.0312,20.1,2.9,"Southern Alaska",1544071765132,"automatic",0,130,1,NA,0.79,"earthquake"
61.662,-149.4457,34.5,1.1,"Southern Alaska",1544071649352,"automatic",0,19,NA,NA,1.2,"earthquake"
59.4637,-152.032,47,2.1,"Southern Alaska",1544071472396,"automatic",0,68,NA,NA,0.56,"earthquake"
61.3613,-150.0969,23.6,2.2,"Southern Alaska",1544070992918,"automatic",0,74,NA,NA,0.7,"earthquake"
61.4079,-150.0838,41.6,1.6,"Southern Alaska",1544070751277,"automatic",0,39,NA,NA,0.3,"earthquake"
61.393,-149.9928,40.7,1.6,"Southern Alaska",1544070599866,"automatic",0,39,NA,NA,0.41,"earthquake"
61.4454,-149.9426,33.4,1.6,"Southern Alaska",1544070200288,"automatic",0,39,NA,NA,0.62,"earthquake"
33.1778333,-115.6176667,4,2.31,"11km WNW of Calipatria, CA",1544069914200,"automatic",0,82,1,44,0.23,"earthquake"
61.495,-149.9283,32.8,1.7,"Southern Alaska",1544069865872,"automatic",0,44,NA,NA,0.62,"earthquake"
-14.88,-75.854,10.64,5,"near the coast of central Peru",1544069844860,"reviewed",0,385,NA,NA,1.11,"earthquake"
33.5018333,-116.8033333,3.16,0.46,"9km NE of Aguanga, CA",1544069834860,"automatic",0,3,NA,13,0.25,"earthquake"
61.3742,-150.0973,32.3,1.6,"Southern Alaska",1544069819987,"automatic",0,39,NA,NA,0.79,"earthquake"
45.8578333,-111.3436667,6,1.24,"western Montana",1544069818680,"reviewed",0,24,NA,7,0.1,"earthquake"
61.3589,-150.0477,39.9,1.5,"Southern Alaska",1544069789046,"automatic",0,35,NA,NA,0.67,"earthquake"
61.3966,-150.0661,36,1.7,"Southern Alaska",1544069705715,"automatic",0,44,NA,NA,0.63,"earthquake"
63.1061,-148.5465,65.6,1.8,"Central Alaska",1544069619559,"automatic",0,50,NA,NA,1.11,"earthquake"
61.492,-149.6906,53.5,1.7,"Southern Alaska",1544069600300,"automatic",0,44,NA,NA,0.41,"earthquake"
61.3898,-150.0453,51.2,1.6,"Southern Alaska",1544069497142,"automatic",0,39,NA,NA,1.01,"earthquake"
62.3614,-150.8464,62.6,1.9,"Central Alaska",1544069296892,"automatic",0,56,NA,NA,0.61,"earthquake"
61.4496,-150.0144,33.1,2.3,"Southern Alaska",1544069164768,"automatic",0,81,NA,NA,0.58,"earthquake"
61.4659,-149.9766,41.2,2,"Southern Alaska",1544069149039,"automatic",0,62,NA,NA,0.74,"earthquake"
-21.3207,168.784,10,5,"Loyalty Islands, New Caledonia",1544068948450,"reviewed",0,385,NA,NA,0.41,"earthquake"
18.6986,-64.6313,35,3.43,"Virgin Islands region",1544068748260,"reviewed",0,181,NA,8,0.16,"earthquake"
61.4121,-149.9648,29.3,1.9,"Southern Alaska",1544068367297,"automatic",0,56,NA,NA,0.56,"earthquake"
19.3311672,-155.1308289,3.95,2.7,"Hawaii region, Hawaii",1544068312950,"automatic",0,112,NA,53,0.25,"earthquake"
45.8518,-111.3756,3.28,2.3,"western Montana",1544068287690,"reviewed",0,82,3,NA,0.5,"earthquake"
40.0547,-120.7988,5.7,0.8,"Northern California",1544068200092,"reviewed",0,10,NA,3,0.0213,"earthquake"
-16.2516,178.1026,35.8,4.9,"Fiji",1544068167360,"reviewed",0,369,NA,NA,0.93,"earthquake"
61.4344,-149.9679,20,2.7,"Southern Alaska",1544068085670,"automatic",0,112,NA,NA,0.63,"earthquake"
61.4909,-149.9307,42.5,1.1,"Southern Alaska",1544067965430,"automatic",0,19,NA,NA,0.67,"earthquake"
61.3779,-150.0263,33.2,1.9,"Southern Alaska",1544067512318,"automatic",0,56,NA,NA,0.52,"earthquake"
61.4333,-149.9125,32.6,1.5,"Southern Alaska",1544067424354,"automatic",0,35,NA,NA,0.48,"earthquake"
61.3602,-150.0273,44.1,2,"Southern Alaska",1544067187074,"automatic",0,62,NA,NA,0.55,"earthquake"
40.0483333,-120.8096667,0.8,2.88,"4km SE of Taylorsville, CA",1544066725920,"reviewed",0,129,6,33,0.15,"earthquake"
61.4558,-149.9781,34.5,1.8,"Southern Alaska",1544066389075,"automatic",0,50,NA,NA,0.52,"earthquake"
2.465,128.2709,142.13,4.5,"Halmahera, Indonesia",1544066233990,"reviewed",0,312,NA,NA,0.5,"earthquake"
61.4557,-149.9572,33.1,1.3,"Southern Alaska",1544066183548,"automatic",0,26,NA,NA,0.21,"earthquake"
61.4691,-149.9153,31.7,1.9,"Southern Alaska",1544066018531,"automatic",0,56,NA,NA,0.79,"earthquake"
61.4251,-150.081,33.7,1.6,"Southern Alaska",1544065711438,"automatic",0,39,NA,NA,0.62,"earthquake"
33.1868333,-115.6135,1.7,1.31,"11km SW of Niland, CA",1544065518030,"automatic",0,26,NA,13,0.16,"earthquake"
61.4672,-150.0027,31.2,2.7,"Southern Alaska",1544065476703,"automatic",0,112,NA,NA,0.71,"earthquake"
38.3956,-118.9276,7.1,1.2,"Nevada",1544065346809,"reviewed",0,22,NA,13,0.2047,"earthquake"
61.3286,-150.1249,41.7,1.6,"Southern Alaska",1544065219094,"automatic",0,39,NA,NA,0.44,"earthquake"
36.9518,-118.2336,11.5,1.3,"Central California",1544065160948,"reviewed",0,26,NA,10,0.2032,"earthquake"
61.4695,-149.976,31.6,1.9,"Southern Alaska",1544064682795,"automatic",0,56,NA,NA,0.58,"earthquake"
61.3963,-150.0189,20.2,2.6,"Southern Alaska",1544064535237,"automatic",0,104,NA,NA,0.73,"earthquake"
34.0121667,-116.8443333,18.2,0.94,"10km NNE of Banning, CA",1544064433780,"automatic",0,14,NA,25,0.21,"earthquake"
61.4885,-149.907,33.9,1.9,"Southern Alaska",1544064261268,"automatic",0,56,NA,NA,0.66,"earthquake"
61.4694,-150.0102,44.1,1.8,"Southern Alaska",1544064204408,"automatic",0,50,NA,NA,0.56,"earthquake"
34.2085,-118.4878333,6.73,2.18,"4km WSW of Panorama City, CA",1544064001710,"reviewed",0,80,21,75,0.19,"earthquake"
61.4342,-149.9094,31.7,1.7,"Southern Alaska",1544063976637,"automatic",0,44,NA,NA,0.61,"earthquake"
61.5012,-150.1051,32.6,2.5,"Southern Alaska",1544063592343,"automatic",0,96,NA,NA,0.73,"earthquake"
60.4158,-149.4013,161.6,2.7,"Kenai Peninsula, Alaska",1544063539336,"automatic",0,112,NA,NA,2.3,"earthquake"
61.3223,-150.0785,44.5,1.5,"Southern Alaska",1544063307796,"automatic",0,35,NA,NA,0.92,"earthquake"
61.4925,-149.9045,35,1.5,"Southern Alaska",1544063252898,"automatic",0,35,NA,NA,0.58,"earthquake"
61.4453,-150.0734,20.1,3,"Southern Alaska",1544062955015,"automatic",0,138,NA,NA,0.87,"earthquake"
61.3195,-150.011,33.4,3.4,"Southern Alaska",1544062781894,"automatic",0,184,12,NA,0.74,"earthquake"
61.0337,-148.2174,22.9,2,"Southern Alaska",1544062667075,"automatic",0,62,NA,NA,0.55,"earthquake"
60.9049,-147.5731,43.8,2,"Southern Alaska",1544062655343,"automatic",0,62,NA,NA,0.78,"earthquake"
61.4803,-149.94,41.2,1.4,"Southern Alaska",1544062626472,"automatic",0,30,NA,NA,0.78,"earthquake"
48.242,-121.32033333333,8.12,1.46,"Washington",1544062550540,"reviewed",0,33,NA,7,0.11,"earthquake"
61.4866,-149.9432,41.5,1.6,"Southern Alaska",1544062485981,"automatic",0,39,NA,NA,0.83,"earthquake"
61.4203,-150.0454,36.6,1.8,"Southern Alaska",1544062185508,"automatic",0,50,NA,NA,0.57,"earthquake"
61.3997,-149.9739,43.9,1.4,"Southern Alaska",1544062111358,"automatic",0,30,NA,NA,0.41,"earthquake"
61.3925,-150.0449,38,1.6,"Southern Alaska",1544062016373,"automatic",0,39,NA,NA,0.51,"earthquake"
61.4028,-150.0099,30.3,1.8,"Southern Alaska",1544061896868,"automatic",0,50,NA,NA,1.03,"earthquake"
33.4963333,-116.7993333,2.25,0.41,"8km NE of Aguanga, CA",1544061684080,"reviewed",0,3,NA,19,0.1,"earthquake"
61.5172,-149.9034,33.2,1.8,"Southern Alaska",1544061612940,"automatic",0,50,NA,NA,0.55,"earthquake"
33.043,-116.4341667,10.18,0.84,"16km ESE of Julian, CA",1544061339230,"reviewed",0,11,NA,17,0.09,"earthquake"
18.554,-65.6796,91,2.74,"Puerto Rico region",1544061257580,"reviewed",0,116,NA,9,0.12,"earthquake"
34.6205,-116.6576667,3.04,1.61,"34km NE of Lucerne Valley, CA",1544061230300,"reviewed",0,40,NA,30,0.19,"earthquake"
34.0336667,-117.1721667,15.1,1.58,"3km SSE of Redlands, CA",1544060955300,"reviewed",0,38,NA,72,0.15,"earthquake"
45.858,-111.3503333,3.86,1.54,"western Montana",1544060786750,"reviewed",0,36,NA,10,0.17,"earthquake"
60.8205,-151.8843,100.4,1.8,"35km WNW of Nikiski, Alaska",1544060273098,"automatic",0,50,NA,NA,0.37,"earthquake"
61.3822,-150.0281,38.6,1.8,"16km SSW of Big Lake, Alaska",1544060197113,"automatic",0,50,NA,NA,0.59,"earthquake"
61.4286,-150.0546,33.7,1.8,"11km SSW of Big Lake, Alaska",1544060160188,"automatic",0,50,NA,NA,0.56,"earthquake"
60.2073,-152.6321,100.3,1.4,"31km S of Redoubt Volcano, Alaska",1544060043253,"automatic",0,30,NA,NA,0.62,"earthquake"
61.4443,-149.8863,40,1.3,"9km SSE of Big Lake, Alaska",1544060005949,"automatic",0,26,NA,NA,0.24,"earthquake"
61.5002,-150.0474,39.8,1.2,"5km WSW of Big Lake, Alaska",1544059719132,"automatic",0,22,NA,NA,0.45,"earthquake"
61.3482,-150.1118,35.4,2.3,"18km NW of Anchorage, Alaska",1544059578874,"automatic",0,81,NA,NA,0.62,"earthquake"
61.4332,-150.0554,46,1.5,"11km SSW of Big Lake, Alaska",1544059479204,"automatic",0,35,NA,NA,0.38,"earthquake"
45.9616667,-111.975,15.36,1.02,"western Montana",1544059296040,"reviewed",0,16,NA,9,0.06,"earthquake"
-12.7845,45.4483,10,4.8,"18km E of Pamandzi, Mayotte",1544059034790,"reviewed",0,355,1,NA,0.82,"earthquake"
18.1898,-68.5571,96,3.08,"Mona Passage, Dominican Republic",1544058920560,"reviewed",0,146,NA,9,0.41,"earthquake"
33.4861667,-116.7853333,5.46,0.41,"9km ENE of Aguanga, CA",1544058872420,"reviewed",0,3,NA,18,0.09,"earthquake"
61.3264,-150.0378,33.8,1.6,"14km NNW of Anchorage, Alaska",1544058818573,"automatic",0,39,NA,NA,0.4,"earthquake"
38.627,-118.7605,6,0.2,"Nevada",1544058611014,"reviewed",0,1,NA,5,0.0628,"earthquake"
61.4143,-150.0313,41,1.6,"12km SSW of Big Lake, Alaska",1544058348842,"automatic",0,39,NA,NA,0.39,"earthquake"
61.3412,-149.9851,34.2,1.9,"14km NNW of Anchorage, Alaska",1544058279561,"automatic",0,56,NA,NA,0.48,"earthquake"
-8.5376,116.0367,10,5.5,"10km WNW of Mataram, Indonesia",1544058166140,"reviewed",1,499,82,NA,0.87,"earthquake"
61.4668,-149.9835,34.6,2.7,"6km SSW of Big Lake, Alaska",1544058009994,"automatic",0,112,NA,NA,0.68,"earthquake"
61.6283,-152.0362,108.4,2.7,"106km W of Willow, Alaska",1544057856422,"automatic",0,112,NA,NA,0.59,"earthquake"
61.4178,-150.0549,39.8,1.7,"12km SSW of Big Lake, Alaska",1544057649157,"automatic",0,44,NA,NA,0.52,"earthquake"
64.8918,-148.9357,17,1.3,"35km NNE of North Nenana, Alaska",1544057463505,"automatic",0,26,NA,NA,0.7,"earthquake"
61.4923,-149.8347,44.8,1.4,"7km ESE of Big Lake, Alaska",1544057456399,"automatic",0,30,NA,NA,0.28,"earthquake"
61.3843,-150.0849,37.7,1.5,"16km SSW of Big Lake, Alaska",1544057349730,"automatic",0,35,NA,NA,0.68,"earthquake"
61.3159,-150.093,43.4,1.5,"15km NW of Anchorage, Alaska",1544057280356,"automatic",0,35,NA,NA,0.44,"earthquake"
61.5007,-149.9474,39.5,1.5,"2km S of Big Lake, Alaska",1544057076062,"automatic",0,35,NA,NA,0.37,"earthquake"
40.0053,-120.7947,1.2,1.6,"Northern California",1544056958756,"reviewed",0,40,1,10,0.2076,"earthquake"
40.0103,-120.7936,2.6,1.4,"Northern California",1544056919470,"reviewed",0,30,NA,9,0.1409,"earthquake"
19.3526669,-154.982666,8.47,1.81,"14km SSW of Leilani Estates, Hawaii",1544056288640,"automatic",0,50,NA,20,0.24,"earthquake"
40.0007,-120.7981,0,1.6,"Northern California",1544056259850,"reviewed",0,39,NA,9,0.1749,"earthquake"
40.0416667,-120.7873333,2.35,2.6,"6km SE of Taylorsville, CA",1544055912610,"reviewed",0,104,2,26,0.1,"earthquake"
61.486,-149.9021,33.2,2.3,"4km SE of Big Lake, Alaska",1544055844332,"automatic",0,82,1,NA,0.48,"earthquake"
61.4009,-150.0269,38.9,1.6,"13km SSW of Big Lake, Alaska",1544055510751,"automatic",0,39,NA,NA,0.95,"earthquake"
61.3665,-150.0513,40.3,1.6,"18km NNW of Anchorage, Alaska",1544055426913,"automatic",0,39,NA,NA,0.45,"earthquake"
37.2965,-115.7454,11.1,0,"Nevada",1544055387172,"reviewed",0,0,1,5,0.1175,"earthquake"
61.5226,-149.939,46.8,1.4,"0km E of Big Lake, Alaska",1544055381283,"automatic",0,30,NA,NA,0.62,"earthquake"
61.3735,-150.0643,44.8,1.4,"17km SSW of Big Lake, Alaska",1544055250409,"automatic",0,30,NA,NA,0.6,"earthquake"
61.3768,-149.9934,38.1,1.6,"16km S of Big Lake, Alaska",1544055094103,"automatic",0,39,NA,NA,0.58,"earthquake"
61.4473,-149.9604,34.4,1.7,"8km S of Big Lake, Alaska",1544055016928,"automatic",0,44,NA,NA,0.51,"earthquake"
61.388,-150.062,33.4,2.2,"15km SSW of Big Lake, Alaska",1544054925650,"automatic",0,74,NA,NA,0.84,"earthquake"
61.5993,-150.4286,43.1,2.1,"26km WNW of Big Lake, Alaska",1544054879331,"automatic",0,68,NA,NA,0.4,"earthquake"
64.9237,-147.2919,0,1.5,"17km NE of Badger, Alaska",1544054854700,"automatic",0,35,NA,NA,1.23,"earthquake"
61.4824,-150.0078,34.6,2.5,"5km SSW of Big Lake, Alaska",1544054331658,"automatic",0,96,NA,NA,0.85,"earthquake"
-21.818,168.5757,10,4.9,"77km ESE of Tadine, New Caledonia",1544054195540,"reviewed",0,369,NA,NA,0.74,"earthquake"
33.5011667,-116.8025,4.03,0.64,"9km NE of Aguanga, CA",1544053655510,"reviewed",0,6,NA,22,0.19,"earthquake"
17.8728,-66.9576,15,1.57,"Puerto Rico region",1544053606830,"reviewed",0,38,NA,4,0.07,"earthquake"
-22.3231,169.3705,10,4.8,"175km ESE of Tadine, New Caledonia",1544053535770,"reviewed",0,354,NA,NA,0.5,"earthquake"
61.4434,-149.9652,45,1.2,"8km S of Big Lake, Alaska",1544053458991,"automatic",0,22,NA,NA,0.58,"earthquake"
61.3774,-149.9968,41,1.7,"16km S of Big Lake, Alaska",1544053315507,"automatic",0,44,NA,NA,0.47,"earthquake"
61.4048,-150.0609,41.5,1.6,"14km SSW of Big Lake, Alaska",1544053198526,"automatic",0,39,NA,NA,0.23,"earthquake"
58.193,-155.3638333,0.48,0.03,"93km SE of King Salmon, Alaska",1544053189650,"reviewed",0,0,NA,5,0.11,"earthquake"
61.4103,-149.9812,42.2,1.4,"12km S of Big Lake, Alaska",1544053136515,"automatic",0,30,NA,NA,0.61,"earthquake"
52.0623333,-176.1076667,-0.47,-0.18,"42km ENE of Adak, Alaska",1544053085230,"reviewed",0,0,NA,4,0.08,"earthquake"
60.2585,-149.5975,32.5,1.8,"15km NW of Bear Creek, Alaska",1544053031714,"automatic",0,50,NA,NA,0.37,"earthquake"
36.8079987,-121.5384979,2.53,1.22,"4km S of San Juan Bautista, CA",1544052627170,"automatic",0,23,NA,9,0.1,"earthquake"
61.4601,-150.1057,38.7,1.8,"10km SW of Big Lake, Alaska",1544052412109,"automatic",0,50,NA,NA,1.03,"earthquake"
61.4665,-149.9431,37.9,1.4,"6km S of Big Lake, Alaska",1544052290892,"automatic",0,30,NA,NA,0.5,"earthquake"
33.4893333,-116.8005,2.3,0.54,"8km NE of Aguanga, CA",1544052243490,"reviewed",0,4,NA,18,0.08,"earthquake"
33.5828333,-117.3053333,27.88,1.2,"3km SW of Wildomar, CA",1544052235670,"automatic",0,22,NA,12,0.27,"earthquake"
33.5093333,-116.7948333,3.43,0.38,"10km NE of Aguanga, CA",1544052085660,"reviewed",0,2,NA,23,0.12,"earthquake"
-21.8239,169.0824,10,5.1,"127km ESE of Tadine, New Caledonia",1544052039600,"reviewed",0,400,NA,NA,0.82,"earthquake"
61.3697,-150.1157,34.1,1.5,"18km SSW of Big Lake, Alaska",1544051808377,"automatic",0,35,NA,NA,0.58,"earthquake"
37.1708,-116.6114,6.7,-0.4,"31km NNE of Beatty, Nevada",1544051706676,"reviewed",0,0,NA,8,0.1244,"earthquake"
33.5163333,-116.4583333,11.64,0.65,"20km ESE of Anza, CA",1544051560110,"reviewed",0,6,NA,20,0.11,"earthquake"
61.3761,-150.0972,29.6,2.5,"17km SSW of Big Lake, Alaska",1544051409802,"automatic",0,96,1,NA,0.68,"earthquake"
61.4416,-150.0152,33.7,1.8,"9km SSW of Big Lake, Alaska",1544051362283,"automatic",0,50,NA,NA,0.5,"earthquake"
17.4486,-68.385,51,2.97,"Dominican Republic region",1544051228650,"reviewed",0,136,NA,5,0.1,"earthquake"
36.7788315,-121.3958359,10.12,1.45,"5km SW of Ridgemark, CA",1544051209800,"automatic",0,32,NA,10,0.19,"earthquake"
37.3763333,-118.7936667,5.13,1.31,"18km WSW of Round Valley, CA",1544051167980,"reviewed",0,26,NA,12,0.09,"earthquake"
61.4132,-149.9072,30.8,2,"12km SSE of Big Lake, Alaska",1544051159961,"automatic",0,62,NA,NA,0.5,"earthquake"
39.1103,-119.7317,12.3,-0.1,"5km ENE of Indian Hills, Nevada",1544050996161,"reviewed",0,0,NA,3,0.1006,"earthquake"
34.0406667,-116.8753333,13.83,1.24,"13km N of Banning, CA",1544050993800,"reviewed",0,24,NA,44,0.15,"earthquake"
61.3667,-150.0722,20.2,2.6,"18km NNW of Anchorage, Alaska",1544050909329,"automatic",0,104,NA,NA,0.71,"earthquake"
61.4876,-150.1125,204,2.6,"9km WSW of Big Lake, Alaska",1544050873205,"automatic",0,104,NA,NA,0.65,"earthquake"
19.0259,-109.2383,10,4.2,"184km E of Socorro Island, Mexico",1544050807580,"reviewed",0,271,NA,NA,0.69,"earthquake"
61.4765,-149.9236,38.6,1.3,"5km SSE of Big Lake, Alaska",1544050586699,"automatic",0,26,NA,NA,0.72,"earthquake"
39.1126,-119.7304,10.5,0.9,"5km ENE of Indian Hills, Nevada",1544050482921,"reviewed",0,12,NA,7,0.1395,"earthquake"
61.3875,-150.0307,36.4,1.7,"15km SSW of Big Lake, Alaska",1544050425324,"automatic",0,44,NA,NA,0.78,"earthquake"
61.4826,-150.013,34.4,2.4,"5km SW of Big Lake, Alaska",1544050147726,"automatic",0,89,NA,NA,0.85,"earthquake"
38.4733,-118.1821,7.2,0.5,"39km E of Hawthorne, Nevada",1544050078586,"reviewed",0,4,NA,5,0.0727,"earthquake"
61.5359,-149.871,45.7,1.8,"4km ENE of Big Lake, Alaska",1544049900652,"automatic",0,50,NA,NA,0.88,"earthquake"
61.4046,-150.0854,32.5,1.6,"14km SSW of Big Lake, Alaska",1544049876578,"automatic",0,39,NA,NA,0.5,"earthquake"
61.4771,-149.9141,39.8,1.7,"5km SSE of Big Lake, Alaska",1544049724253,"automatic",0,44,NA,NA,0.58,"earthquake"
